gene_id	gene_name	gene_biotype	PH7MLH_1_tpm	PH7MLH_1_count	PH7MLH_2_count	PH7MLH_2_count
ENSG00000012963	UBR7	protein_coding	21.53922107	21.53922108	40.68389846	40.68389846
ENSG00000012983	MAP4K5	protein_coding	5.840738815	5.840738816	12.51845197	12.51845197
ENSG00000013016	EHD3	protein_coding	3.804309119	3.804309119	2.705936455	2.705936455
ENSG00000013275	PSMC4	protein_coding	80.66848821	80.66848821	84.83242158	84.83242159
ENSG00000013288	MAN2B2	protein_coding	0.566335166	0.566335166	1.82213073	1.82213073
ENSG00000013293	SLC7A14	protein_coding	0	0	0	0
ENSG00000013297	CLDN11	protein_coding	33.1691138	33.1691138	0.228448017	0.228448017
ENSG00000013306	SLC25A39	protein_coding	41.43246418	41.43246418	33.55212409	33.5521241
ENSG00000013364	MVP	protein_coding	1.671339452	1.671339452	0.920762668	0.920762669
ENSG00000013374	NUB1	protein_coding	13.16969233	13.16969233	15.6525208	15.6525208
ENSG00000013375	PGM3	protein_coding	1.539823826	1.539823826	2.76087676	2.76087676
ENSG00000013392	RWDD2A	protein_coding	1.838315331	1.838315331	3.079075666	3.079075666
ENSG00000013441	CLK1	protein_coding	15.655312	15.655312	49.81128063	49.81128063
ENSG00000013503	POLR3B	protein_coding	5.774380036	5.774380034	4.88087009	4.880870092
ENSG00000013523	ANGEL1	protein_coding	14.89699009	14.89699009	19.3730902	19.3730902
ENSG00000013561	RNF14	protein_coding	3.806054599	3.8060546	4.808261408	4.808261409
ENSG00000013563	DNASE1L1	protein_coding	2.079764218	2.079764218	0.98032312	0.98032312
ENSG00000013573	DDX11	protein_coding	4.444745949	4.444745948	4.147055048	4.147055048
ENSG00000013583	HEBP1	protein_coding	41.80519466	41.80519466	30.58232891	30.58232891
ENSG00000013588	GPRC5A	protein_coding	0.24553979	0.245539791	0.128688018	0.128688018
ENSG00000013619	MAMLD1	protein_coding	3.844461279	3.844461279	5.105530819	5.10553082
ENSG00000013725	CD6	protein_coding	0.255292458	0.255292458	0	0
ENSG00000013810	TACC3	protein_coding	28.80212224	28.80212224	26.08935692	26.08935693
ENSG00000014123	UFL1	protein_coding	14.56525709	14.56525709	23.93897656	23.93897656
ENSG00000014138	POLA2	protein_coding	7.000932864	7.000932865	4.329790139	4.329790138
ENSG00000014164	ZC3H3	protein_coding	14.41049732	14.41049733	7.662469654	7.662469656
ENSG00000014216	CAPN1	protein_coding	4.693655475	4.693655475	2.681403269	2.681403269
ENSG00000014257	ACP3	protein_coding	0.152291809	0.152291809	0	0
ENSG00000014641	MDH1	protein_coding	73.78538162	73.78538161	64.66251168	64.66251169
ENSG00000014824	SLC30A9	protein_coding	11.07737436	11.07737436	20.01667546	20.01667546
ENSG00000014914	MTMR11	protein_coding	1.414303297	1.414303297	1.124213836	1.124213836
ENSG00000014919	COX15	protein_coding	3.708804684	3.708804684	7.152582034	7.152582032
ENSG00000015133	CCDC88C	protein_coding	3.517786371	3.517786371	3.915146006	3.915146006
ENSG00000015153	YAF2	protein_coding	5.116296655	5.116296655	9.250174022	9.250174021
ENSG00000015171	ZMYND11	protein_coding	5.304212285	5.304212285	6.459956423	6.459956423
ENSG00000015285	WAS	protein_coding	0.390035595	0.390035595	0.189817299	0.189817299
ENSG00000015413	DPEP1	protein_coding	0	0	0	0
ENSG00000015475	BID	protein_coding	24.28881484	24.28881484	18.6634685	18.6634685
ENSG00000015479	MATR3	protein_coding	10.32559908	10.32559908	21.14466228	21.14466228
ENSG00000015520	NPC1L1	protein_coding	0.041289672	0.041289672	0	0
ENSG00000015532	XYLT2	protein_coding	4.847615541	4.847615541	5.683751876	5.683751877
ENSG00000015568	RGPD5	protein_coding	0.694962119	0.694962119	1.183839041	1.183839042
ENSG00000015592	STMN4	protein_coding	0.193768372	0.193768373	0.733449082	0.733449082
ENSG00000015676	NUDCD3	protein_coding	12.7887062	12.7887062	11.09375194	11.09375194
ENSG00000016082	ISL1	protein_coding	0.077063325	0.077063325	0.175019352	0.175019352
ENSG00000016391	CHDH	protein_coding	3.808126802	3.808126802	2.231916906	2.231916906
ENSG00000016402	IL20RA	protein_coding	0	0	0	0
ENSG00000016490	CLCA1	protein_coding	0	0	0	0
ENSG00000016602	CLCA4	protein_coding	0	0	0	0
ENSG00000016864	GLT8D1	protein_coding	17.60273213	17.60273213	18.15182553	18.15182553
ENSG00000017260	ATP2C1	protein_coding	12.31803411	12.31803411	20.70479943	20.70479943
ENSG00000017427	IGF1	protein_coding	0.077558025	0.077558026	0.088071436	0.088071436
ENSG00000017483	SLC38A5	protein_coding	2.019801596	2.019801596	0	0
ENSG00000017797	RALBP1	protein_coding	8.838358183	8.838358185	15.38051588	15.38051588
ENSG00000018189	RUFY3	protein_coding	5.964680475	5.964680475	14.91139693	14.91139693
ENSG00000018236	CNTN1	protein_coding	0.588269947	0.588269947	6.224667739	6.224667739
ENSG00000018280	SLC11A1	protein_coding	0.175462071	0.175462071	0.199246904	0.199246904
ENSG00000018408	WWTR1	protein_coding	1.528887776	1.528887776	3.064544486	3.064544487
ENSG00000018510	AGPS	protein_coding	7.798670333	7.798670333	6.232766249	6.232766248
ENSG00000018607	ZNF285CP	transcribed_unprocessed_pseudogene	0	0	0	0
ENSG00000018610	STEEP1	protein_coding	7.262175124	7.262175123	12.51318414	12.51318415
ENSG00000018625	ATP1A2	protein_coding	0.240605173	0.240605172	20.84282146	20.84282146
ENSG00000018699	TTC27	protein_coding	23.29167814	23.29167814	16.4682398	16.4682398
ENSG00000018869	ZNF582	protein_coding	1.236749886	1.236749886	1.256566657	1.256566657
ENSG00000019102	VSIG2	protein_coding	0.145856944	0.145856944	0	0
ENSG00000019144	PHLDB1	protein_coding	4.142173516	4.142173516	2.943550791	2.943550791
ENSG00000019169	MARCO	protein_coding	0.578898058	0.578898058	0.766932627	0.766932627
ENSG00000019186	CYP24A1	protein_coding	0.143831153	0.143831153	0.163328245	0.163328245
ENSG00000019485	PRDM11	protein_coding	1.297791071	1.297791071	0.736856838	0.736856838
ENSG00000019505	SYT13	protein_coding	0.079879781	0.079879781	0	0
ENSG00000019549	SNAI2	protein_coding	40.89626888	40.89626888	9.333156337	9.333156336
ENSG00000019582	CD74	protein_coding	7.222513773	7.222513774	7.668995485	7.668995483
ENSG00000019991	HGF	protein_coding	0.044596064	0.044596064	0.050641301	0.050641301
ENSG00000019995	ZRANB1	protein_coding	8.400622542	8.400622544	18.70788368	18.70788368
ENSG00000020129	NCDN	protein_coding	7.057147263	7.057147263	6.440524005	6.440524005
ENSG00000020181	ADGRA2	protein_coding	2.229706091	2.229706091	0.65900194	0.65900194
ENSG00000020219	CCT8L1P	processed_pseudogene	0	0	0	0
ENSG00000020256	ZFP64	protein_coding	9.096060065	9.096060066	3.418780082	3.418780082
ENSG00000020426	MNAT1	protein_coding	16.17246248	16.17246248	35.09982014	35.09982013
ENSG00000020577	SAMD4A	protein_coding	2.54734163	2.54734163	6.702962663	6.702962662
ENSG00000020633	RUNX3	protein_coding	0.397654273	0.397654273	0.250865813	0.250865813
ENSG00000020922	MRE11	protein_coding	7.588862052	7.588862053	8.999163352	8.999163351
ENSG00000021300	PLEKHB1	protein_coding	7.450412919	7.450412918	8.960969547	8.960969545
ENSG00000021355	SERPINB1	protein_coding	0.170299689	0.17029969	5.414772566	5.414772566
ENSG00000021461	CYP3A43	protein_coding	0	0	0	0
ENSG00000021488	SLC7A9	protein_coding	0.16493948	0.164939479	0	0
ENSG00000021574	SPAST	protein_coding	5.090204121	5.090204121	4.604363363	4.604363363
ENSG00000021645	NRXN3	protein_coding	6.481901752	6.481901752	0.127180279	0.127180279
ENSG00000021762	OSBPL5	protein_coding	5.938898372	5.938898373	3.062469229	3.062469229
ENSG00000021776	AQR	protein_coding	7.104151426	7.104151425	8.094690569	8.094690569
ENSG00000021826	CPS1	protein_coding	1.986288693	1.986288692	9.081003706	9.081003705
ENSG00000021852	C8B	protein_coding	0	0	0	0
ENSG00000022267	FHL1	protein_coding	20.72578524	20.72578524	29.5031516	29.5031516
ENSG00000022277	RTF2	protein_coding	24.5948086	24.5948086	30.29921844	30.29921844
ENSG00000022355	GABRA1	protein_coding	0	0	0	0
ENSG00000022556	NLRP2	protein_coding	2.095495733	2.095495734	0.17916071	0.17916071
ENSG00000022567	SLC45A4	protein_coding	1.91239187	1.91239187	1.328524716	1.328524716
ENSG00000022840	RNF10	protein_coding	20.10701015	20.10701015	20.80259255	20.80259255
ENSG00000022976	ZNF839	protein_coding	5.663755752	5.663755751	8.898388479	8.898388477
ENSG00000023041	ZDHHC6	protein_coding	3.64855893	3.648558931	5.436223022	5.43622302
ENSG00000023171	GRAMD1B	protein_coding	0.155904571	0.155904571	0.064377556	0.064377556
ENSG00000023191	RNH1	protein_coding	26.13819014	26.13819013	12.65451891	12.65451891
ENSG00000023228	NDUFS1	protein_coding	8.79313699	8.79313699	8.350399294	8.350399294
ENSG00000023287	RB1CC1	protein_coding	9.366462669	9.36646267	11.95830916	11.95830916
ENSG00000023318	ERP44	protein_coding	11.34204494	11.34204494	9.155321822	9.155321822
ENSG00000023330	ALAS1	protein_coding	13.27013712	13.27013712	15.89467336	15.89467336
ENSG00000023445	BIRC3	protein_coding	0.087175055	0.087175055	0.098992105	0.098992106
ENSG00000023516	AKAP11	protein_coding	4.786222804	4.786222804	10.11713906	10.11713906
ENSG00000023572	GLRX2	protein_coding	15.44371374	15.44371374	8.23174353	8.231743531
ENSG00000023608	SNAPC1	protein_coding	17.48172859	17.48172859	17.51340934	17.51340934
ENSG00000023697	DERA	protein_coding	33.80006698	33.80006698	33.06072906	33.06072905
ENSG00000023734	STRAP	protein_coding	311.5882282	311.5882282	272.1863016	272.1863016
ENSG00000023839	ABCC2	protein_coding	0.221995869	0.22199587	0.346621841	0.346621841
ENSG00000023892	DEF6	protein_coding	0	0	0.09490865	0.094908649
ENSG00000023902	PLEKHO1	protein_coding	41.3030825	41.30308251	20.54520994	20.54520995
ENSG00000023909	GCLM	protein_coding	8.877234983	8.877234983	4.529605326	4.529605324
ENSG00000024048	UBR2	protein_coding	4.418787536	4.418787536	4.463327487	4.463327487
ENSG00000024422	EHD2	protein_coding	3.07789762	3.07789762	5.734186672	5.734186671
ENSG00000024526	DEPDC1	protein_coding	20.22830831	20.22830831	16.4133699	16.4133699
ENSG00000024862	CCDC28A	protein_coding	13.2324661	13.2324661	43.60864133	43.60864133
ENSG00000025039	RRAGD	protein_coding	10.40959308	10.40959308	4.130113537	4.130113537
ENSG00000025156	HSF2	protein_coding	10.48255524	10.48255524	27.97327752	27.97327752
ENSG00000025293	PHF20	protein_coding	9.012565805	9.012565805	20.51190132	20.51190132
ENSG00000025423	HSD17B6	protein_coding	0.478452707	0.478452707	2.24567952	2.24567952
ENSG00000025434	NR1H3	protein_coding	2.607904374	2.607904374	2.810839255	2.810839255
ENSG00000025708	TYMP	protein_coding	8.168378863	8.168378863	2.704086874	2.704086874
ENSG00000025770	NCAPH2	protein_coding	23.91237472	23.91237472	11.28222371	11.28222371
ENSG00000025772	TOMM34	protein_coding	58.48454715	58.48454716	17.72617339	17.72617339
ENSG00000025796	SEC63	protein_coding	21.61249855	21.61249855	35.85330098	35.85330098
ENSG00000025800	KPNA6	protein_coding	29.57914573	29.57914573	36.93356031	36.93356031
ENSG00000026025	VIM	protein_coding	1155.923957	1155.923957	3372.068658	3372.068658
ENSG00000026036	RTEL1-TNFRSF6B	protein_coding	1.566530528	1.566530528	0.936968498	0.936968498
ENSG00000026103	FAS	protein_coding	0.385787214	0.385787214	0.030918533	0.030918533
ENSG00000026297	RNASET2	protein_coding	2.906407821	2.906407821	2.11986932	2.11986932
ENSG00000026508	CD44	protein_coding	12.29278454	12.29278454	1.37989714	1.37989714
ENSG00000026559	KCNG1	protein_coding	3.602662224	3.602662224	0.072729291	0.072729291
ENSG00000026652	AGPAT4	protein_coding	2.512159052	2.512159052	5.249635485	5.249635485
ENSG00000026751	SLAMF7	protein_coding	0.179989823	0.179989823	0.051097104	0.051097104
ENSG00000026950	BTN3A1	protein_coding	1.01934204	1.01934204	1.112999396	1.112999396
ENSG00000027001	MIPEP	protein_coding	8.764484142	8.764484144	10.52536648	10.52536648
ENSG00000027075	PRKCH	protein_coding	0.072887734	0.072887734	0.165536123	0.165536123
ENSG00000027644	INSRR	protein_coding	0	0	0	0
ENSG00000027697	IFNGR1	protein_coding	10.7235061	10.7235061	19.48341664	19.48341664
ENSG00000027847	B4GALT7	protein_coding	3.844780034	3.844780034	3.645365313	3.645365313
ENSG00000027869	SH2D2A	protein_coding	9.44098258	9.440982583	0	0
ENSG00000028116	VRK2	protein_coding	5.155454084	5.155454083	0.078405854	0.078405854
ENSG00000028137	TNFRSF1B	protein_coding	9.034232827	9.034232826	3.758505655	3.758505654
ENSG00000028203	VEZT	protein_coding	5.555423424	5.555423424	11.30503944	11.30503944
ENSG00000028277	POU2F2	protein_coding	0.071757381	0.071757381	0.624714368	0.624714368
ENSG00000028310	BRD9	protein_coding	7.069925861	7.069925861	8.762742063	8.762742063
ENSG00000028528	SNX1	protein_coding	19.55563391	19.55563391	14.05206749	14.05206749
ENSG00000028839	TBPL1	protein_coding	12.19210931	12.19210931	24.30806584	24.30806584
ENSG00000029153	BMAL2	protein_coding	6.554312308	6.55431231	2.363348736	2.363348736
ENSG00000029363	BCLAF1	protein_coding	17.16771499	17.16771499	21.59569592	21.59569592
ENSG00000029364	SLC39A9	protein_coding	24.99808817	24.99808817	23.56045396	23.56045396
ENSG00000029534	ANK1	protein_coding	0.118664626	0.118664626	0.067375129	0.067375129
ENSG00000029559	IBSP	protein_coding	0	0	0	0
ENSG00000029639	TFB1M	protein_coding	5.950492593	5.950492594	11.72388169	11.72388169
ENSG00000029725	RABEP1	protein_coding	14.65208874	14.65208874	9.018215843	9.018215843
ENSG00000029993	HMGB3	protein_coding	65.3352836	65.3352836	88.76337607	88.76337605
ENSG00000030066	NUP160	protein_coding	13.27199471	13.27199471	12.45857669	12.45857669
ENSG00000030110	BAK1	protein_coding	4.376156043	4.376156043	1.684531418	1.684531418
ENSG00000030304	MUSK	protein_coding	0.023700164	0.023700164	0.026912849	0.026912849
ENSG00000030419	IKZF2	protein_coding	0.452579235	0.452579235	0.571032001	0.571032001
ENSG00000030582	GRN	protein_coding	32.36815672	32.36815672	60.85852878	60.85852878
ENSG00000031003	FAM13B	protein_coding	1.238141658	1.238141658	1.749662087	1.749662087
ENSG00000031081	ARHGAP31	protein_coding	4.300895575	4.300895576	5.487829022	5.487829021
ENSG00000031691	CENPQ	protein_coding	16.56703986	16.56703986	16.61031861	16.61031861
ENSG00000031698	SARS1	protein_coding	20.70080579	20.70080579	21.11989672	21.11989673
ENSG00000031823	RANBP3	protein_coding	10.65899515	10.65899515	9.417813198	9.417813198
ENSG00000032219	ARID4A	protein_coding	3.185776723	3.185776722	11.21464061	11.21464061
ENSG00000032389	EIPR1	protein_coding	17.24567034	17.24567034	10.77716805	10.77716805
ENSG00000032444	PNPLA6	protein_coding	2.11064836	2.11064836	1.948443693	1.948443693
ENSG00000032742	IFT88	protein_coding	2.189427479	2.189427479	7.920374547	7.920374547
ENSG00000033011	ALG1	protein_coding	8.729984439	8.729984439	3.801677174	3.801677174
ENSG00000033030	ZCCHC8	protein_coding	2.566763902	2.566763901	3.932098848	3.932098848
ENSG00000033050	ABCF2	protein_coding	29.7550171	29.7550171	18.96499564	18.96499564
ENSG00000033100	CHPF2	protein_coding	6.726994991	6.72699499	2.983341954	2.983341954
ENSG00000033122	LRRC7	protein_coding	0.009048393	0.009048393	0.008219962	0.008219962
ENSG00000033170	FUT8	protein_coding	17.66764949	17.66764949	10.73278684	10.73278685
ENSG00000033178	UBA6	protein_coding	8.129643593	8.129643594	11.21141089	11.21141089
ENSG00000033327	GAB2	protein_coding	14.44468143	14.44468143	34.51864704	34.51864704
ENSG00000033627	ATP6V0A1	protein_coding	1.905247534	1.905247534	3.373615286	3.373615286
ENSG00000033800	PIAS1	protein_coding	11.18544175	11.18544175	14.90481373	14.90481373
ENSG00000033867	SLC4A7	protein_coding	16.73825864	16.73825864	27.71939902	27.71939901
ENSG00000034053	APBA2	protein_coding	5.769553389	5.769553389	7.847444795	7.847444795
ENSG00000034152	MAP2K3	protein_coding	46.93800227	46.93800227	8.388414304	8.388414304
ENSG00000034239	CLXN	protein_coding	0.036119034	0.036119034	0	0
ENSG00000034510	TMSB10	protein_coding	3340.052468	3340.052468	2386.51079	2386.51079
ENSG00000034533	ASTE1	protein_coding	2.371659476	2.371659476	4.953473711	4.953473712
ENSG00000034677	RNF19A	protein_coding	5.137342193	5.137342194	20.65308694	20.65308694
ENSG00000034693	PEX3	protein_coding	6.416597441	6.416597441	13.35113173	13.35113173
ENSG00000034713	GABARAPL2	protein_coding	60.29268148	60.29268147	128.932076	128.932076
ENSG00000034971	MYOC	protein_coding	0	0	0	0
ENSG00000035115	SH3YL1	protein_coding	2.610368542	2.610368543	7.048251998	7.048251997
ENSG00000035141	FAM136A	protein_coding	69.38448324	69.38448325	37.13868766	37.13868767
ENSG00000035403	VCL	protein_coding	7.43660333	7.43660333	6.472637844	6.472637844
ENSG00000035499	DEPDC1B	protein_coding	9.817665363	9.817665364	38.24195814	38.24195814
ENSG00000035664	DAPK2	protein_coding	0.442628168	0.442628168	0.17951029	0.17951029
ENSG00000035681	NSMAF	protein_coding	10.85997484	10.85997484	6.708974392	6.708974392
ENSG00000035687	ADSS2	protein_coding	32.51662483	32.51662483	28.31231755	28.31231755
ENSG00000035720	STAP1	protein_coding	0	0	0	0
ENSG00000035862	TIMP2	protein_coding	42.27565684	42.27565685	116.6948084	116.6948084
ENSG00000035928	RFC1	protein_coding	14.78341827	14.78341827	29.47764274	29.47764274
ENSG00000036054	TBC1D23	protein_coding	6.246471729	6.246471731	13.50873389	13.5087339
ENSG00000036257	CUL3	protein_coding	17.32985608	17.32985608	13.50520423	13.50520423
ENSG00000036448	MYOM2	protein_coding	0.310379691	0.310379691	0.234968892	0.234968892
ENSG00000036473	OTC	protein_coding	0	0	0	0
ENSG00000036530	CYP46A1	protein_coding	0.022932901	0.022932901	0.130207901	0.130207901
ENSG00000036549	ZZZ3	protein_coding	4.723983336	4.723983336	6.446835962	6.446835963
ENSG00000036565	SLC18A1	protein_coding	0	0	0.50527326	0.50527326
ENSG00000036672	USP2	protein_coding	4.174950524	4.174950524	1.438246821	1.438246821
ENSG00000036828	CASR	protein_coding	0	0	0	0
ENSG00000037042	TUBG2	protein_coding	4.271390726	4.271390726	6.063001077	6.063001077
ENSG00000037241	RPL26L1	protein_coding	62.69719684	62.69719684	120.6461808	120.6461808
ENSG00000037280	FLT4	protein_coding	0.048483492	0.048483492	0.027527846	0.027527846
ENSG00000037474	NSUN2	protein_coding	25.22073845	25.22073845	20.49801749	20.49801749
ENSG00000037637	FBXO42	protein_coding	3.194909916	3.194909915	6.088077576	6.088077577
ENSG00000037749	MFAP3	protein_coding	2.581510512	2.581510512	3.070247869	3.070247868
ENSG00000037757	MRI1	protein_coding	10.13324918	10.13324918	17.59873617	17.59873617
ENSG00000037897	METTL1	protein_coding	23.53456517	23.53456518	11.2193748	11.2193748
ENSG00000037965	HOXC8	protein_coding	0	0	0.102173068	0.102173068
ENSG00000038002	AGA	protein_coding	9.815638124	9.815638125	7.765795784	7.765795784
ENSG00000038210	PI4K2B	protein_coding	20.57617931	20.57617931	29.36209476	29.36209476
ENSG00000038219	BOD1L1	protein_coding	7.23906435	7.23906435	19.1730746	19.17307461
ENSG00000038274	MAT2B	protein_coding	8.498933248	8.498933248	14.50489981	14.50489981
ENSG00000038295	TLL1	protein_coding	0.241487271	0.241487271	0	0
ENSG00000038358	EDC4	protein_coding	9.807458511	9.807458511	12.88311841	12.88311841
ENSG00000038382	TRIO	protein_coding	13.19009018	13.19009018	72.59036377	72.59036377
ENSG00000038427	VCAN	protein_coding	24.42456411	24.42456411	3.373343598	3.373343599
ENSG00000038532	CLEC16A	protein_coding	1.473157461	1.47315746	2.676563087	2.676563086
ENSG00000038945	MSR1	protein_coding	0.222706302	0.222706302	0.063223837	0.063223837
ENSG00000039068	CDH1	protein_coding	0.178872104	0.178872104	0.040623837	0.040623837
ENSG00000039123	MTREX	protein_coding	3.965543488	3.965543487	19.51340895	19.51340895
